"IdTipoBeneficio_T";"IdAreaDeServicio_T";"IdCondicionDePagoCopago_T";"IdCondicionDePagoCoseguro_T";"IdNivelServicio_T";"IdPlan_T";"Fecha";"IdProveedor_T";"valorCopago";"valorCoseguro";"cantidadLimite"
400;110952017;207;36;1;"96751NH0150022-01";"2017-12-31";96751;0;0;0
250;13602018;34;27;1;"20129IL0310123-01";"2018-12-31";20129;0;20;0
700;88612018;34;27;1;"76168DE0410013-05";"2018-12-31";76168;0;20;0
455;88612018;238;45;2;"76168DE0410013-05";"2018-12-31";76168;0;0;0
225;3822018;238;45;2;"11512NC0140002-02";"2018-12-31";11512;0;0;0
765;82522018;34;27;1;"67243LA0090007-06";"2018-12-31";67243;0;50;150
130;66122017;34;27;1;"52697WI0010002-00";"2017-12-31";52697;0;30;0
135;36862017;34;27;1;"32753MO0770034-04";"2017-12-31";32753;0;50;26
400;25612018;238;45;2;"27248TX0010008-02";"2018-12-31";27248;0;0;0
595;103572018;238;45;2;"91762NJ0070093-00";"2018-12-31";91762;0;0;0
825;80712017;238;45;2;"66252TX0050003-05";"2017-12-31";66252;0;0;1
335;95082017;34;27;1;"87571OK0350027-05";"2017-12-31";87571;0;20;1
190;110782017;238;45;2;"96751NH0150022-01";"2017-12-31";96751;0;0;0
640;40282018;238;45;2;"36096IL0810110-02";"2018-12-31";36096;0;0;0
220;117602018;238;45;2;"99969OH0080069-00";"2018-12-31";99969;0;0;0
620;51982017;238;45;2;"40047MI0070001-00";"2017-12-31";40047;0;0;0
775;99182017;238;45;2;"90714MS0010005-04";"2017-12-31";90714;0;0;0
750;38522017;238;45;1;"33602TX0770078-02";"2017-12-31";33602;0;0;0
1015;52502017;238;36;1;"40047MI0070001-00";"2017-12-31";40047;75;0;0
590;21542018;238;45;1;"22444PA0010047-00";"2018-12-31";22444;0;0;0
1035;78022018;238;45;2;"66252TX0030004-02";"2018-12-31";66252;0;0;0
1030;9222017;238;45;2;"15560MI0350003-01";"2017-12-31";15560;0;0;26
590;107352017;238;45;1;"93332GA0710044-00";"2017-12-31";93332;0;0;0
880;107352017;34;18;1;"93332GA0710044-00";"2017-12-31";93332;0;0;0
795;107352017;34;45;3;"93332GA0710044-00";"2017-12-31";93332;0;100;40
225;19642017;34;45;3;"21663FL0130009-01";"2017-12-31";21663;0;100;0
775;37072017;34;27;3;"32753MO0770034-04";"2017-12-31";32753;0;50;0
790;67412018;34;45;3;"53882IL0040008-01";"2018-12-31";53882;0;100;0
450;74942018;238;45;3;"60536SD0020029-02";"2018-12-31";60536;0;0;0
335;95942017;238;45;1;"87571OK0350035-02";"2017-12-31";87571;0;0;1
80;49302017;238;45;1;"38166WI0180012-06";"2017-12-31";38166;0;0;0
990;11822018;34;45;3;"19722NM0010001-02";"2018-12-31";19722;0;100;0
640;46952017;34;45;3;"37833WI0540014-02";"2017-12-31";37833;0;100;0
775;98492017;238;36;1;"89942GA0060004-01";"2017-12-31";89942;60;0;0
765;35132018;34;27;3;"31195SD0080004-01";"2018-12-31";31195;0;50;0
795;40102018;34;45;3;"36096IL0810097-04";"2018-12-31";36096;0;100;0
190;76312017;238;45;3;"60829MI0220001-03";"2017-12-31";60829;0;0;0
415;60492018;238;45;2;"41921VA0020012-03";"2018-12-31";41921;0;0;0
440;52482017;238;45;1;"40047MI0070001-00";"2017-12-31";40047;0;0;0
480;52482017;34;27;1;"40047MI0070001-00";"2017-12-31";40047;0;20;0
190;103492018;238;45;1;"91762NJ0070093-00";"2018-12-31";91762;0;0;0
80;45922017;34;45;1;"37833WI0380063-01";"2017-12-31";37833;0;20;1000
825;45922017;238;45;2;"37833WI0380063-01";"2017-12-31";37833;0;0;0
740;51972017;238;45;2;"40047MI0070001-00";"2017-12-31";40047;0;0;0
645;34012017;238;45;1;"30751MT0550012-02";"2017-12-31";30751;0;0;0
790;68112018;238;45;2;"54192IN0010010-00";"2018-12-31";54192;0;0;40
835;44462017;238;45;2;"36239KY1130005-05";"2017-12-31";36239;0;0;0
1015;28032018;238;36;3;"28162OH0060072-00";"2018-12-31";28162;75;0;0
10;95642017;238;45;1;"87571OK0350035-02";"2017-12-31";87571;0;0;0
595;45442018;34;36;2;"36239KY1140035-06";"2018-12-31";36239;0;0;0
1000;58632018;34;27;1;"41921VA0020003-03";"2018-12-31";41921;0;40;0
85;48212017;238;45;1;"38166WI0150005-00";"2017-12-31";38166;0;0;0
880;60902018;34;45;3;"41921VA0020012-03";"2018-12-31";41921;0;100;0
395;28072018;238;45;1;"28162OH0060072-00";"2018-12-31";28162;0;0;0
765;28072018;34;27;3;"28162OH0060072-00";"2018-12-31";28162;0;20;90
375;3442018;238;45;2;"11512NC0100028-03";"2018-12-31";11512;0;0;0
725;34242018;34;45;1;"30751MT0650009-00";"2018-12-31";30751;0;40;0
590;109562017;238;45;2;"96667ME0260012-03";"2017-12-31";96667;0;0;0
450;85512018;34;27;1;"71287OR0590002-00";"2018-12-31";71287;0;75;1000
625;37932018;34;36;2;"33602TX0460570-01";"2018-12-31";33602;0;0;0
625;37932018;187;27;1;"33602TX0460570-01";"2018-12-31";33602;600;20;0
765;37932018;238;45;1;"33602TX0460570-01";"2018-12-31";33602;0;0;0
765;50152017;238;45;1;"38345WI0080018-03";"2017-12-31";38345;0;0;0
795;42132018;34;27;3;"36096IL0990135-03";"2018-12-31";36096;0;50;0
700;82402018;34;45;3;"67243LA0090002-01";"2018-12-31";67243;0;100;0
785;82402018;34;27;3;"67243LA0090002-01";"2018-12-31";67243;0;50;0
420;68022018;34;45;3;"54192IN0010010-00";"2018-12-31";54192;0;100;0
80;68912018;238;45;3;"54192IN0010012-02";"2018-12-31";54192;0;0;0
735;49602018;238;45;2;"38166WI0180012-06";"2018-12-31";38166;0;0;0
190;38652017;238;45;2;"33602TX0770102-02";"2017-12-31";33602;0;0;0
735;112292018;51;9;1;"97176LA0340015-01";"2018-12-31";97176;0;0;1
590;65192018;238;45;3;"48786MO0160002-00";"2018-12-31";48786;0;0;0
1015;38532017;34;27;1;"33602TX0770081-01";"2017-12-31";33602;0;40;0
15;37432017;238;45;2;"32753MO0780020-01";"2017-12-31";32753;0;0;0
790;39342017;238;45;2;"33602TX0780065-02";"2017-12-31";33602;0;0;35
235;88552018;238;45;2;"76168DE0410013-05";"2018-12-31";76168;0;0;0
235;88552018;34;45;3;"76168DE0410013-05";"2018-12-31";76168;0;100;0
765;31322018;238;45;3;"29418TX0140002-04";"2018-12-31";29418;0;0;0
440;22002018;238;45;3;"22444PA0010047-00";"2018-12-31";22444;0;0;0
1015;99472017;34;45;3;"91450AZ0080035-02";"2017-12-31";91450;0;100;0
765;14302018;238;45;2;"20129IL0330059-01";"2018-12-31";20129;0;0;0
775;45802017;238;45;2;"37651MI0150012-00";"2017-12-31";37651;0;0;0
80;80412017;238;45;3;"66252TX0050001-00";"2017-12-31";66252;0;0;0
235;49852018;34;45;3;"38166WI0180012-06";"2018-12-31";38166;0;100;0
620;11132018;34;27;1;"19636LA0590003-05";"2018-12-31";19636;0;10;0
770;11132018;34;27;1;"19636LA0590003-05";"2018-12-31";19636;0;10;0
895;36662017;68;27;1;"32753MO0770034-04";"2017-12-31";32753;500;50;0
335;92142018;34;27;1;"81413WI0470011-04";"2018-12-31";81413;0;40;2500
590;52412017;238;45;2;"40047MI0070001-00";"2017-12-31";40047;0;0;0
645;59692018;34;27;1;"41921VA0020009-01";"2018-12-31";41921;0;15;0
1000;91822017;238;45;2;"81413WI0470003-03";"2017-12-31";81413;0;0;0
795;37872017;238;45;2;"33602TX0460322-03";"2017-12-31";33602;0;0;0
30;96462017;34;36;2;"87571OK0460011-04";"2017-12-31";87571;0;0;0
400;46922017;238;45;2;"37833WI0540010-01";"2017-12-31";37833;0;0;0
835;82522018;238;45;2;"67243LA0090007-06";"2018-12-31";67243;0;0;0
450;82522018;34;45;3;"67243LA0090007-06";"2018-12-31";67243;0;50;0
795;84652017;34;45;3;"70893GA0010009-04";"2017-12-31";70893;0;100;40
330;39132017;238;45;2;"33602TX0780065-02";"2017-12-31";33602;0;0;35
540;13792018;34;27;3;"20129IL0310123-01";"2018-12-31";20129;0;50;0
455;117542018;238;45;3;"99969OH0080069-00";"2018-12-31";99969;0;0;0
10;90762017;238;45;2;"78859TN0020001-00";"2017-12-31";78859;0;0;0
305;108682018;238;36;1;"95185VA0500008-00";"2018-12-31";95185;20;0;0
175;71042018;34;45;3;"54192IN0010016-02";"2018-12-31";54192;0;100;0
625;82582018;34;27;1;"67243LA0090013-05";"2018-12-31";67243;0;20;0
175;622017;34;27;1;"11269WY0080014-00";"2017-12-31";11269;0;25;0
820;9722018;238;45;1;"16322PA0050102-00";"2018-12-31";16322;0;0;0
540;67552018;238;45;2;"53901AZ1420020-00";"2018-12-31";53901;0;0;0
900;28152018;34;27;3;"28162OH0090052-00";"2018-12-31";28162;0;30;0
10;38522017;238;45;2;"33602TX0770078-02";"2017-12-31";33602;0;0;0
360;38522017;238;45;2;"33602TX0770078-02";"2017-12-31";33602;0;0;0
590;19482017;238;45;1;"21663FL0130009-01";"2017-12-31";21663;0;0;0
725;48632018;238;45;3;"38166WI0180012-06";"2018-12-31";38166;0;0;0
835;23162018;34;27;1;"23603MT0300002-00";"2018-12-31";23603;0;50;0
765;38402017;238;45;3;"33602TX0470295-01";"2017-12-31";33602;0;0;0
790;44692017;238;36;1;"36239KY1130005-05";"2017-12-31";36239;25;0;25
190;39822018;34;9;1;"34964OH0030004-01";"2018-12-31";34964;0;0;2
10;82642017;34;27;1;"67243LA0100009-01";"2017-12-31";67243;0;60;0
360;82642017;238;45;2;"67243LA0100009-01";"2017-12-31";67243;0;0;0
455;21142018;34;45;3;"22444PA0010043-00";"2018-12-31";22444;0;100;0
1055;52182017;34;45;3;"40047MI0070001-00";"2017-12-31";40047;0;100;0
900;14622018;34;45;3;"20129IL0330059-01";"2018-12-31";20129;0;100;0
790;2262017;238;45;2;"11512NC0100028-03";"2017-12-31";11512;0;0;30
450;32412018;238;45;3;"30045AZ0020021-00";"2018-12-31";30045;0;0;0
1055;95282017;34;27;1;"87571OK0350033-06";"2017-12-31";87571;0;30;0
450;46512018;238;45;1;"37833WI0510083-06";"2018-12-31";37833;0;0;0
80;82572018;238;45;3;"67243LA0090009-03";"2018-12-31";67243;0;0;0
85;40402018;238;45;1;"36096IL0810111-00";"2018-12-31";36096;0;0;0
255;38762017;238;45;2;"33602TX0770102-02";"2017-12-31";33602;0;0;0
190;95182017;238;45;2;"87571OK0350033-06";"2017-12-31";87571;0;0;0
75;4992017;238;45;1;"14002TN0190070-00";"2017-12-31";14002;0;0;0
175;59422018;238;45;2;"41921VA0020009-01";"2018-12-31";41921;0;0;0
565;61832018;34;45;3;"41921VA0020029-03";"2018-12-31";41921;0;100;0
190;103762017;238;45;2;"91762NJ0070093-00";"2017-12-31";91762;0;0;0
305;50152017;238;45;2;"38345WI0080018-03";"2017-12-31";38345;0;0;0
1015;50152017;238;45;2;"38345WI0080018-03";"2017-12-31";38345;0;0;0
225;95092017;34;27;1;"87571OK0350033-06";"2017-12-31";87571;0;30;0
335;19532017;238;45;3;"21663FL0130009-01";"2017-12-31";21663;0;0;0
835;9562018;238;36;1;"16322PA0050102-00";"2018-12-31";16322;100;0;0
790;43662018;34;27;3;"36096IL0990175-00";"2018-12-31";36096;0;50;0
875;110792017;238;45;2;"96751NH0150022-01";"2017-12-31";96751;0;0;0
180;56752018;34;45;3;"41921VA0020003-00";"2018-12-31";41921;0;100;0
490;56882018;34;45;3;"41921VA0020003-00";"2018-12-31";41921;0;100;0
625;2422017;34;27;1;"11512NC0100028-03";"2017-12-31";11512;0;20;0
175;15522018;34;45;3;"20129IL0330060-05";"2018-12-31";20129;0;100;0
880;44122018;238;45;2;"36194FL0140005-04";"2018-12-31";36194;0;0;0
875;71432018;238;45;1;"54192IN0010016-02";"2018-12-31";54192;0;0;0
770;38532017;34;27;1;"33602TX0770081-01";"2017-12-31";33602;0;40;0
215;111322017;238;45;2;"96751NH0150027-06";"2017-12-31";96751;0;0;0
1015;38502017;34;36;2;"33602TX0770036-05";"2017-12-31";33602;0;0;0
190;1512018;34;9;1;"11512NC0100028-03";"2018-12-31";11512;0;0;2
765;65822017;238;45;2;"49046GA0420043-01";"2017-12-31";49046;0;0;0
165;10132017;238;45;2;"16842FL0070128-03";"2017-12-31";16842;0;0;0
140;35982018;34;27;1;"31274WV0480009-01";"2018-12-31";31274;0;10;0
875;99472017;238;45;2;"91450AZ0080035-02";"2017-12-31";91450;0;0;0
765;104002018;34;45;3;"91762NJ0070093-00";"2018-12-31";91762;0;100;0
865;80412017;238;45;2;"66252TX0050001-00";"2017-12-31";66252;0;0;25
775;80412017;34;45;3;"66252TX0050001-00";"2017-12-31";66252;0;100;0
790;42342018;34;36;2;"36096IL0990142-00";"2018-12-31";36096;0;0;0
440;38372017;238;45;2;"33602TX0470295-01";"2017-12-31";33602;0;0;0
865;40392018;34;45;3;"36096IL0810111-00";"2018-12-31";36096;0;100;0
830;40392018;51;36;1;"36096IL0810111-00";"2018-12-31";36096;0;0;1
990;82462018;34;27;1;"67243LA0090004-00";"2018-12-31";67243;0;50;0
255;82462018;34;27;3;"67243LA0090004-00";"2018-12-31";67243;0;50;0
455;11132018;238;45;2;"19636LA0590003-05";"2018-12-31";19636;0;0;0
135;44382017;34;36;2;"36239KY1130005-05";"2017-12-31";36239;0;0;20
785;37562017;34;27;1;"32753MO0780020-01";"2017-12-31";32753;0;30;0
30;82842018;34;45;3;"70194PA0540001-00";"2018-12-31";70194;0;100;0
30;66692017;238;36;1;"52697WI0010002-00";"2017-12-31";52697;20;0;0
10;50592018;238;45;2;"39424OR1460006-00";"2018-12-31";39424;0;0;0
750;46922017;238;45;2;"37833WI0540010-01";"2017-12-31";37833;0;0;0
450;46922017;238;45;3;"37833WI0540010-01";"2017-12-31";37833;0;0;0
330;40952017;34;36;2;"36096IL0990040-05";"2017-12-31";36096;0;0;0
375;102832018;34;27;1;"91661NJ2340003-05";"2018-12-31";91661;0;10;0
825;24462018;238;36;1;"26065SC0380003-02";"2018-12-31";26065;25;0;1
275;23402018;238;45;2;"23603MT0300002-00";"2018-12-31";23603;0;0;1
30;51692017;238;45;2;"40047MI0070001-00";"2017-12-31";40047;0;0;0
135;51092017;238;45;2;"39520KS0010003-01";"2017-12-31";39520;0;0;0
5;55252018;238;45;3;"41047OH0010019-04";"2018-12-31";41047;0;0;0
395;87932017;207;27;1;"75293AR1200004-04";"2017-12-31";75293;0;30;0
1000;28192018;238;45;2;"28162OH0090052-00";"2018-12-31";28162;0;0;0
1030;95082017;238;45;3;"87571OK0350027-05";"2017-12-31";87571;0;0;0
440;95082017;238;45;3;"87571OK0350027-05";"2017-12-31";87571;0;0;0
595;95082017;238;45;3;"87571OK0350027-05";"2017-12-31";87571;0;0;0
80;113652017;238;45;3;"99248TN0060001-01";"2017-12-31";99248;0;0;0
235;27982018;34;27;1;"28162OH0060068-01";"2018-12-31";28162;0;0;0
790;82792018;34;27;1;"70194PA0540001-00";"2018-12-31";70194;0;20;30
865;38512017;34;27;3;"33602TX0770036-05";"2017-12-31";33602;0;50;25
400;96832018;34;27;1;"87698OK0090006-01";"2018-12-31";87698;0;30;0
750;82582018;34;27;3;"67243LA0090013-05";"2018-12-31";67243;0;50;0
1030;69962018;238;45;1;"54192IN0010012-02";"2018-12-31";54192;0;0;0
400;16102018;34;45;3;"20129IL0330060-05";"2018-12-31";20129;0;100;0
790;41972018;34;36;2;"36096IL0990134-00";"2018-12-31";36096;0;0;0
10;38522017;238;45;3;"33602TX0770078-02";"2017-12-31";33602;0;0;0
480;79702017;238;45;3;"66252TX0030004-02";"2017-12-31";66252;0;100;0
80;96182017;238;45;3;"87571OK0460011-04";"2017-12-31";87571;0;0;0
880;38002018;34;27;1;"33602TX0460692-03";"2018-12-31";33602;0;45;0
1015;38002018;238;36;1;"33602TX0460692-03";"2018-12-31";33602;50;0;0
275;50472018;34;27;3;"39424OR1460006-00";"2018-12-31";39424;0;50;1
85;104402018;238;45;1;"91762NJ0070093-00";"2018-12-31";91762;0;0;0
455;33562017;34;27;3;"30613MO0560001-00";"2017-12-31";30613;0;50;0
830;98722017;238;45;2;"90714MS0010005-04";"2017-12-31";90714;0;0;1
1000;111842018;34;45;3;"96751NH0150027-06";"2018-12-31";96751;0;100;0
1000;82642017;238;45;1;"67243LA0100009-01";"2017-12-31";67243;0;0;0
1055;67992018;34;27;1;"54192IN0010010-00";"2018-12-31";54192;0;50;0
80;28312018;238;45;3;"28162OH0090052-00";"2018-12-31";28162;0;0;0
790;42952018;34;36;2;"36096IL0990168-00";"2018-12-31";36096;0;0;0
640;108752018;153;36;1;"95185VA0500008-00";"2018-12-31";95185;50;0;0
450;104442017;238;45;3;"91762NJ0070093-00";"2017-12-31";91762;0;0;0
540;51932017;238;36;1;"40047MI0070001-00";"2017-12-31";40047;100;0;0
900;58662018;34;45;3;"41921VA0020003-03";"2018-12-31";41921;0;100;0
895;84222017;34;45;3;"70893GA0010008-05";"2017-12-31";70893;0;100;0
220;28072018;34;27;3;"28162OH0060072-00";"2018-12-31";28162;0;20;0
595;28072018;238;45;3;"28162OH0060072-00";"2018-12-31";28162;0;0;0
455;71572018;238;45;1;"54192IN0010016-02";"2018-12-31";54192;0;0;0
565;57422018;34;45;3;"41921VA0020003-00";"2018-12-31";41921;0;100;0
990;84132017;170;36;1;"70893GA0010008-05";"2017-12-31";70893;200;0;10000
330;27972018;34;27;1;"28162OH0060068-01";"2018-12-31";28162;0;0;0
900;48452017;238;9;1;"38166WI0150005-00";"2017-12-31";38166;50;0;0
785;88532018;34;45;3;"76168DE0410013-05";"2018-12-31";76168;0;100;0
620;51452017;238;45;2;"39520KS0010003-01";"2017-12-31";39520;0;0;0
550;87122017;34;27;1;"74483MO0040003-03";"2017-12-31";74483;0;15;0
825;102992018;238;45;3;"91661NJ2340003-05";"2018-12-31";91661;0;0;0
330;80362018;238;45;2;"66252TX0040006-04";"2018-12-31";66252;0;0;35
250;98552018;238;45;2;"89942GA0060004-01";"2018-12-31";89942;0;0;0
435;51862017;34;27;1;"40047MI0070001-00";"2017-12-31";40047;0;20;0
220;68072018;34;45;3;"54192IN0010010-00";"2018-12-31";54192;0;100;0
350;50152017;34;45;3;"38345WI0080018-03";"2017-12-31";38345;0;100;60
350;50152017;34;27;1;"38345WI0080018-03";"2017-12-31";38345;0;20;60
490;65282017;34;27;3;"49046GA0420043-01";"2017-12-31";49046;0;50;0
795;38732017;238;45;2;"33602TX0770102-02";"2017-12-31";33602;0;0;0
135;57712018;238;45;2;"41921VA0020003-01";"2018-12-31";41921;0;0;30
1030;38012018;238;45;1;"33602TX0460696-06";"2018-12-31";33602;0;0;0
75;111492017;34;45;3;"96751NH0150027-06";"2017-12-31";96751;0;100;0
785;66872017;34;27;1;"52697WI0010002-00";"2017-12-31";52697;0;30;0
590;32142017;238;45;2;"29698MI0540001-00";"2017-12-31";29698;0;0;0
415;28002018;34;27;3;"28162OH0060068-01";"2018-12-31";28162;0;20;0
865;25552018;238;36;1;"27248TX0010008-02";"2018-12-31";27248;0;0;25
235;35402018;34;27;1;"31274WV0480009-01";"2018-12-31";31274;0;10;0
825;44112018;238;45;2;"36194FL0130003-01";"2018-12-31";36194;0;0;0
590;38532017;238;45;1;"33602TX0770081-01";"2017-12-31";33602;0;0;0
835;38532017;238;45;3;"33602TX0770081-01";"2017-12-31";33602;0;0;0
220;52612017;238;45;2;"40047MI0070001-00";"2017-12-31";40047;0;0;0
165;48882017;238;45;1;"38166WI0180012-06";"2017-12-31";38166;0;0;0
895;88552018;34;27;1;"76168DE0410013-05";"2018-12-31";76168;0;10;0
250;99472017;238;45;3;"91450AZ0080035-02";"2017-12-31";91450;0;0;0
790;42772018;34;27;3;"36096IL0990151-04";"2018-12-31";36096;0;50;0
820;109462017;238;45;3;"96667ME0260012-03";"2017-12-31";96667;0;0;0
180;111612017;238;45;2;"96751NH0150027-06";"2017-12-31";96751;0;0;0
75;41712017;34;27;3;"36096IL0990056-00";"2017-12-31";36096;0;50;0
415;45802017;34;27;1;"37651MI0150012-00";"2017-12-31";37651;0;20;0
175;50622018;34;27;1;"39424OR1460006-00";"2018-12-31";39424;0;35;0
375;80412017;34;45;3;"66252TX0050001-00";"2017-12-31";66252;0;100;0
735;80412017;34;45;3;"66252TX0050001-00";"2017-12-31";66252;0;100;0
330;48372017;238;18;3;"38166WI0150005-00";"2017-12-31";38166;100;0;20
360;79452017;238;45;3;"66252TX0030004-02";"2017-12-31";66252;0;100;0
10;10572017;238;45;2;"16842FL0070128-03";"2017-12-31";16842;0;0;0
85;82462018;34;45;1;"67243LA0090004-00";"2018-12-31";67243;0;50;0
590;11132018;238;45;2;"19636LA0590003-05";"2018-12-31";19636;0;0;0
415;11132018;34;27;1;"19636LA0590003-05";"2018-12-31";19636;0;10;0
5;11132018;238;45;1;"19636LA0590003-05";"2018-12-31";19636;0;0;0
595;44132018;34;45;3;"36194FL0140005-04";"2018-12-31";36194;0;100;0
1030;111332018;238;45;1;"96751NH0150027-06";"2018-12-31";96751;0;0;0
1000;96872017;238;45;3;"89364ND0090007-02";"2017-12-31";89364;0;0;0
830;25022018;34;45;3;"27248TX0010004-02";"2018-12-31";27248;0;100;0
480;35902018;34;27;3;"31274WV0480009-01";"2018-12-31";31274;0;60;0
795;84652017;238;45;2;"70893GA0010009-04";"2017-12-31";70893;0;0;40
490;37842017;238;36;1;"33602TX0460274-03";"2017-12-31";33602;20;0;0
540;37842017;34;45;3;"33602TX0460274-03";"2017-12-31";33602;0;100;0
640;46252017;238;45;2;"37833WI0510058-02";"2017-12-31";37833;0;0;0
455;85732018;238;45;1;"71837TX0010004-01";"2018-12-31";71837;0;0;0
215;104822018;34;27;2;"91762NJ0070093-00";"2018-12-31";91762;0;50;0
215;66502017;34;45;3;"52697WI0010002-00";"2017-12-31";52697;0;100;0
345;84122017;238;45;2;"70893GA0010008-05";"2017-12-31";70893;0;0;0
765;36602017;34;36;2;"32753MO0770034-04";"2017-12-31";32753;0;0;82
220;39182017;238;45;1;"33602TX0780065-02";"2017-12-31";33602;0;0;0
725;86002017;238;45;1;"72034NM0080001-01";"2017-12-31";72034;0;0;0
645;59132018;34;27;1;"41921VA0020003-03";"2018-12-31";41921;0;40;0
305;38512017;238;36;3;"33602TX0770036-05";"2017-12-31";33602;5;0;0
565;82582018;238;36;1;"67243LA0090013-05";"2018-12-31";67243;10;0;4
375;68122018;34;27;1;"54192IN0010010-00";"2018-12-31";54192;0;50;0
800;33512017;238;45;2;"30613MO0560001-00";"2017-12-31";30613;0;0;0
835;67552018;238;45;1;"53901AZ1420020-00";"2018-12-31";53901;0;0;0
415;9632018;238;45;2;"16322PA0050102-00";"2018-12-31";16322;0;0;0
1055;37822017;34;36;2;"33602TX0460274-03";"2017-12-31";33602;0;0;0
875;38522017;238;45;1;"33602TX0770078-02";"2017-12-31";33602;0;0;0
620;38522017;238;45;2;"33602TX0770078-02";"2017-12-31";33602;0;0;0
450;71482018;238;45;3;"54192IN0010016-02";"2018-12-31";54192;0;0;0
420;61112018;34;45;3;"41921VA0020012-03";"2018-12-31";41921;0;100;0
765;71192018;238;45;2;"54192IN0010016-02";"2018-12-31";54192;0;0;100
415;37542017;34;27;3;"32753MO0780020-01";"2017-12-31";32753;0;50;0
750;38002018;34;45;3;"33602TX0460692-03";"2018-12-31";33602;0;100;0
735;38002018;34;45;3;"33602TX0460692-03";"2018-12-31";33602;0;100;0
85;107882018;238;45;1;"94529WI0210047-00";"2018-12-31";94529;0;0;0
190;21022017;34;9;3;"21989AK0130002-00";"2017-12-31";21989;0;0;1
875;76882017;238;45;1;"66252TX0030004-02";"2017-12-31";66252;0;0;0
1030;52772017;238;45;2;"40047MI0070001-00";"2017-12-31";40047;0;0;0
305;64262017;34;45;3;"46275MI0010016-01";"2017-12-31";46275;0;100;0
875;99202017;34;45;3;"90714MS0010005-04";"2017-12-31";90714;0;100;0
820;52482017;238;45;1;"40047MI0070001-00";"2017-12-31";40047;0;0;0
80;14662018;238;45;1;"20129IL0330059-01";"2018-12-31";20129;0;0;0
135;82502018;34;27;3;"67243LA0090004-03";"2018-12-31";67243;0;50;0
330;37662017;34;45;3;"33602TX0460274-03";"2017-12-31";33602;0;100;35
620;37912017;34;18;1;"33602TX0460322-03";"2017-12-31";33602;0;0;0
255;69892018;238;45;2;"54192IN0010012-02";"2018-12-31";54192;0;0;0
1035;113802017;34;45;3;"99248TN0060001-01";"2017-12-31";99248;0;100;0
335;45572018;34;45;3;"36239KY1140035-06";"2018-12-31";36239;0;100;1
10;38362017;34;36;2;"33602TX0470295-01";"2017-12-31";33602;0;0;0
575;71852018;238;45;1;"56503FL2040001-02";"2018-12-31";56503;0;0;31
350;24472017;238;45;2;"26065SC0380004-06";"2017-12-31";26065;0;0;0
830;44302017;34;9;3;"36239KY1130005-05";"2017-12-31";36239;0;0;1
330;65672017;34;27;1;"49046GA0420043-01";"2017-12-31";49046;0;30;20
335;82422017;34;27;1;"67243LA0090002-01";"2017-12-31";67243;0;30;1
10;29202018;34;27;1;"29418TX0140002-04";"2018-12-31";29418;0;20;0
595;24922017;34;45;3;"26250TX0050004-00";"2017-12-31";26250;0;100;0
360;93352017;238;45;1;"83761GA0040022-02";"2017-12-31";83761;0;0;0
395;38642017;238;45;1;"33602TX0770102-02";"2017-12-31";33602;0;0;0
135;80232018;238;45;3;"66252TX0030004-02";"2018-12-31";66252;0;100;35
595;50162018;238;45;3;"38345WI0080018-03";"2018-12-31";38345;0;0;0
775;27002018;238;36;1;"27248TX0010008-02";"2018-12-31";27248;0;0;0
75;40412018;34;45;3;"36096IL0810111-00";"2018-12-31";36096;0;100;0
455;68842018;34;45;3;"54192IN0010012-02";"2018-12-31";54192;0;100;0
1035;61872018;34;45;3;"41921VA0020029-03";"2018-12-31";41921;0;100;0
305;21482018;34;45;3;"22444PA0010047-00";"2018-12-31";22444;0;100;0
725;95712017;238;45;3;"87571OK0350035-02";"2017-12-31";87571;0;0;0
